Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speaker_name
1028	6	touché.	Praise	00:10:12,278	00:10:13,903	bigbang	Leonard
1028	11	wait for me.	Leave	00:10:51,734	00:10:53,526	bigbang	Leonard
1028	12	so have you worked out the neutrino issue?	Care	00:10:56,989	00:10:58,948	bigbang	big bang person1
1030	0	penny. penny. penny.	Greet	00:14:33,289	00:14:36,416	bigbang	Sheldon
1030	2	look, ramona finally dozed off, and i need you to help me get rid of her.	Ask for help	00:14:42,047	00:14:46,676	bigbang	Sheldon
1030	6	i have important things to do.	Leave	00:15:27,676	00:15:30,345	bigbang	Sheldon
1030	9	uh, yeah, no, that's not it.	Oppose	00:15:41,732	00:15:44,400	bigbang	Penny
1030	12	oh, gee. okay.	Agree	00:15:50,366	00:15:53,326	bigbang	Penny
1030	15	sure, sisters. heh, heh.	Agree	00:16:07,007	00:16:09,217	bigbang	Penny
1031	0	excuse me, dr. cooper. i'm kathy o'brian.	Greet	00:18:59,721	00:19:02,807	bigbang	big bang person1
1031	5	i have the address.	Leave	00:19:30,127	00:19:31,419	bigbang	big bang person1
1031	6	what a nice girl.	Praise	00:19:35,090	00:19:36,465	bigbang	Sheldon
1031	8	i'm on a roll.	Flaunt	00:19:46,476	00:19:48,477	bigbang	Sheldon
1032	0	you might wanna slow down a bit, buddy.	Advise	00:19:57,613	00:19:59,989	bigbang	Rajesh
1034	6	freeze frame, freeze frame.	Arrange	00:03:50,355	00:03:52,606	bigbang	Rajesh
1034	22	all right. i didn't know. i'm sorry.	Apologise	00:05:53,061	00:05:54,770	bigbang	Penny
1034	25	all right, yeah, i'll play along.	Agree	00:06:16,042	00:06:17,626	bigbang	Penny
1034	26	you violated my rule about forwarding e-mail humor.	Criticize	00:06:19,921	00:06:23,757	bigbang	Sheldon
1034	28	touching my food, strike two.	Criticize	00:06:45,279	00:06:46,780	bigbang	Sheldon
1034	29	don't worry, they only stay on your record for a year.	Comfort	00:06:49,283	00:06:52,119	bigbang	Leonard
1036	3	you're not even gonna get near that place.	Oppose	00:08:32,553	00:08:34,429	bigbang	Leonard
1036	5	no one said anything of the kind to neil armstrong.	Oppose	00:08:38,267	00:08:40,602	bigbang	Sheldon
1036	10	coming right up.	Leave	00:09:15,012	00:09:16,429	bigbang	Penny
1036	12	you can't do that. not only is it a violation of california state law it flies directly in the face of cheesecake factory policy.	Oppose	00:09:36,659	00:09:43,290	bigbang	Sheldon
1036	24	thank you.	Thank	00:10:55,655	00:10:57,489	bigbang	Sheldon
1036	25	i dare you.	Leave	00:11:04,497	00:11:06,331	bigbang	Penny
1038	7	look, wait, sheldon.	Prevent	00:15:51,992	00:15:53,076	bigbang	Penny
1038	10	i've done no stupid things.	Oppose	00:16:00,417	00:16:01,918	bigbang	Sheldon
1038	11	i'm willing to concede that you've done some stupid things.	Taunt	00:16:04,588	00:16:07,423	bigbang	Sheldon
1039	4	hi, mom. how are you?	Greet	00:18:13,509	00:18:16,135	bigbang	Sheldon
1039	6	she keeps sitting in my spot.	Complain	00:18:20,516	00:18:23,351	bigbang	Sheldon
1039	7	and she touched my food.	Complain	00:18:24,603	00:18:27,355	bigbang	Sheldon
1039	8	no, that's not fair.	Complain	00:18:31,693	00:18:34,195	bigbang	Sheldon
1040	0	penny.	Greet	00:19:03,976	00:19:05,560	bigbang	Sheldon
1040	1	penny.	Greet	00:19:05,727	00:19:07,311	bigbang	Sheldon
1040	2	penny.	Greet	00:19:07,479	00:19:09,063	bigbang	Sheldon
1040	3	i am very, very sorry for what i have done.	Apologise	00:19:10,858	00:19:13,860	bigbang	Sheldon
1040	7	never mind. never mind. that's not important.	Comfort	00:19:25,122	00:19:27,832	bigbang	Penny
1040	8	sheldon, this was big of you.	Praise	00:19:28,542	00:19:29,959	bigbang	Penny
1043	3	no, there were three other guys with eye patches. it was a fiasco.	Oppose	00:05:29,495	00:05:32,956	bigbang	Howard
1043	4	you help me get the rover out, and you get stephanie out before somebody notices.	Arrange	00:05:40,840	00:05:45,010	bigbang	Howard
1043	6	yes, i was bad. maybe she'll spank me. can we please move on?	Complain	00:05:53,144	00:05:57,189	bigbang	Howard
1043	8	yeah, no, i'm sorry, but something's come up.	Apologise	00:06:03,029	00:06:05,364	bigbang	Howard
1043	11	so my friend leonard is gonna take you home.	Inform	00:06:16,626	00:06:19,336	bigbang	Howard
1043	12	how nice. maybe they can carpool when they visit you in federal prison.	Taunt	00:06:32,850	00:06:36,895	bigbang	Sheldon
1045	0	thank god for plan b.	Thank	00:08:40,686	00:08:43,313	bigbang	Howard
1045	1	no, you're mistaken.	Oppose	00:08:47,026	00:08:49,236	bigbang	Howard
1045	6	leonard is signaling that he'd like to talk to me in private.	Inform	00:09:04,293	00:09:07,420	bigbang	Sheldon
1045	8	well, that does sound like me, but no.	Oppose	00:09:18,975	00:09:21,351	bigbang	Howard
1046	9	what is--? no, not like that.	Oppose	00:10:20,494	00:10:22,662	bigbang	Leonard
1047	2	no, just the one.	Oppose	00:11:26,102	00:11:27,936	bigbang	big bang person1
1047	4	so how was your day?	Care	00:11:32,525	00:11:33,858	bigbang	big bang person1
1047	8	maybe we should think about going to the bedroom.	Advise	00:12:23,909	00:12:27,162	bigbang	big bang person1
1047	9	that's a good idea, because there's a bed there, and i'm very, very, very pro-bed.	Agree	00:12:27,329	00:12:31,833	bigbang	Leonard
1048	3	exactly. thank you.	Thank	00:14:20,526	00:14:22,610	bigbang	Leonard
1048	4	do me a favor, tell koothrappali that next time you see him.	Ask for help	00:14:23,445	00:14:27,115	bigbang	Leonard
1048	7	smart, pretty.	Praise	00:14:39,628	00:14:41,462	bigbang	Leonard
1049	4	hello?	Greet	00:16:05,381	00:16:06,547	bigbang	Howard
1049	5	oh, stephanie, thanks for calling me back. i was worried.	Thank	00:16:06,715	00:16:10,134	bigbang	Howard
1049	11	thanks for calling.	Thank	00:16:26,568	00:16:27,986	bigbang	Howard
1050	1	hi, howard.	Greet	00:17:06,108	00:17:07,817	bigbang	Leonard
1050	8	hello, howard.	Greet	00:18:15,219	00:18:16,260	bigbang	big bang person1
1050	10	yeah, my roommate. she just went through a bad breakup.	Introduce	00:18:33,570	00:18:36,114	bigbang	big bang person1
1051	4	please don't do that.	Prevent	00:00:35,285	00:00:37,202	bigbang	Penny
1051	6	no.	Oppose	00:00:50,508	00:00:52,134	bigbang	Sheldon
1051	7	her name is dr. stephanie barnett.	Introduce	00:01:15,909	00:01:17,493	bigbang	Sheldon
1051	8	and she's a highly distinguished surgical resident at fremont memorial.	Introduce	00:01:17,660	00:01:20,996	bigbang	Sheldon
1051	9	see, of the handful of women leonard's been involved with she's the only one i have ever found tolerable.	Introduce	00:01:30,090	00:01:36,178	bigbang	Sheldon
1052	0	well, this is very pleasant.	Praise	00:03:18,281	00:03:20,866	bigbang	Sheldon
1052	4	that's very interesting.	Praise	00:03:40,511	00:03:41,637	bigbang	big bang person1
1052	9	i spent so much of my childhood at that hospital. it-when i was 12, i got to ride there in a helicopter.	Introduce	00:04:27,350	00:04:33,355	bigbang	Sheldon
1052	10	a little mishap while i was building my own cat scanner.	Introduce	00:04:37,402	00:04:40,362	bigbang	Sheldon
1052	15	excuse me.	Leave	00:05:02,302	00:05:03,385	bigbang	Sheldon
1053	4	i'm sorry i'm late, but your companion left the most indecipherable invitation.	Apologise	00:06:39,148	00:06:43,777	bigbang	Sheldon
1053	6	if you were trying to make it impossible to locate you, you couldn't have done better.	Taunt	00:06:53,579	00:06:57,582	bigbang	Sheldon
1053	15	...it's fine, you know. he's sweet.	Comfort	00:07:45,381	00:07:47,382	bigbang	big bang person1
1053	16	my apologies. you've been sitting in it all along.	Apologise	00:07:55,349	00:07:58,477	bigbang	Sheldon
1054	2	this is stephanie's facebook page.	Introduce	00:08:36,516	00:08:38,350	bigbang	Sheldon
1054	7	you are not in this relationship.	Inform	00:09:07,547	00:09:10,632	bigbang	Leonard
1054	10	general order 104, section a does not apply in this situation.	Oppose	00:09:34,740	00:09:37,784	bigbang	Leonard
1055	4	this is banana bread.	Introduce	00:09:53,718	00:09:56,011	bigbang	Sheldon
1055	5	this is a door knob.	Introduce	00:09:57,722	00:09:59,931	bigbang	Penny
1055	8	i suppose i could spare a few minutes.	Agree	00:10:13,446	00:10:15,947	bigbang	Sheldon
1056	0	no.	Oppose	00:10:23,748	00:10:25,373	bigbang	Penny
1056	5	and don't worry, this is all entirely confidential so you feel free to include any and all shortcomings in the bedroom.	Comfort	00:11:01,494	00:11:07,290	bigbang	Sheldon
1056	6	heh. we never got to the bedroom.	Oppose	00:11:07,875	00:11:09,751	bigbang	Penny
1057	0	penny.	Greet	00:13:10,581	00:13:11,831	bigbang	Sheldon
1057	1	penny.	Greet	00:13:11,999	00:13:13,041	bigbang	Sheldon
1057	3	penny.	Greet	00:13:19,799	00:13:21,341	bigbang	Sheldon
1057	5	oh, thank you.	Thank	00:13:28,724	00:13:30,183	bigbang	Penny
1057	7	i apologize.	Apologise	00:13:39,109	00:13:40,235	bigbang	Sheldon
1057	8	oh, thank you.	Thank	00:13:40,903	00:13:42,362	bigbang	Penny
1058	5	hey, how's my big crybaby?	Care	00:17:43,729	00:17:46,606	bigbang	big bang person1
1058	6	okay, i'm just teasing you.	Joke	00:17:49,234	00:17:51,569	bigbang	big bang person1
1058	8	it's all good. what do you say we get you home, put you to bed?	Advise	00:17:54,156	00:17:57,200	bigbang	big bang person1
1058	11	thank you, dr. cooper.	Thank	00:18:07,127	00:18:09,087	bigbang	Leonard
1058	15	you seem like a perfectly pleasant person.	Praise	00:18:22,434	00:18:24,393	bigbang	Sheldon
1059	0	can you open this for me?	Ask for help	00:18:34,863	00:18:36,823	bigbang	Leonard
1059	3	what? no. no, that's not right.	Oppose	00:18:57,886	00:19:00,221	bigbang	Leonard
1059	8	it's not bold, it's a mistake.	Oppose	00:19:14,570	00:19:16,445	bigbang	Leonard
1059	14	are you insane? now she's gonna think i'm desperate.	Complain	00:19:37,676	00:19:41,012	bigbang	Leonard
1059	15	you've destroyed this relationship.	Criticize	00:19:41,180	00:19:43,264	bigbang	Leonard
1060	1	and he brought flowers. oh, thanks, ross. i'm really more of a candy kind of guy.	Thank	00:00:48,506	00:00:52,634	friends	Joey
1060	7	uh, dad, emma's in the nursery. i'll take you now if you want.	Leave	00:01:41,101	00:01:44,311	friends	Ross
1060	8	and, ross, i need to talk to you.	Inform	00:01:50,819	00:01:53,695	friends	Joey
1062	0	dude, i just did something terrible.	Inform	00:03:53,066	00:03:54,816	friends	Joey
1062	2	no, no. that was jack. rachel thinks i asked her to marry me.	Oppose	00:03:58,446	00:04:02,699	friends	Joey
1062	10	if you clear things up with rachel, ross never needs to find out.	Advise	00:04:49,455	00:04:52,165	friends	Chandler
1062	11	all right, let's not get carried away.	Agree	00:04:55,461	00:04:57,587	friends	Joey
1064	6	i guess i'll just... i'll come back.	Leave	00:06:54,747	00:06:57,874	friends	Ross
1064	8	i guess so.	Agree	00:07:05,049	00:07:07,217	friends	Rachel
1065	0	it can't be me. i'm standing right here.	Oppose	00:07:23,359	00:07:26,069	friends	Joey
1065	2	come on.	Leave	00:07:34,495	00:07:36,538	friends	Ross
1066	0	oh, joey, this ring, i... it's beautiful. i love it.	Praise	00:08:10,281	00:08:14,201	friends	Rachel
1066	1	yeah. uh, look, rach, there's something i gotta tell you.	Inform	00:08:15,495	00:08:18,747	friends	Joey
1066	3	it's all right, honey. it takes babies a while to get it.	Comfort	00:08:27,965	00:08:30,342	friends	friends person1
1066	11	why don't we try massaging the breast to stimulate the flow?	Advise	00:09:05,586	00:09:08,421	friends	friends person1
1068	1	this is okay. we're all adults here. there's nothing to be ashamed of.	Comfort	00:12:26,954	00:12:30,874	friends	Chandler
1068	2	now, let's put our underwear in our pockets and walk out the door.	Arrange	00:12:31,041	00:12:34,753	friends	Chandler
1069	0	hi, dad.	Greet	00:12:40,968	00:12:42,761	friends	Monica
1069	3	well, i don't think that.	Oppose	00:13:05,534	00:13:07,202	friends	friends person1
1069	7	oh, my god, this is so exciting.	Praise	00:13:20,925	00:13:22,967	friends	friends person1
1069	8	well, get back in there. i'll guard the door.	Taunt	00:13:23,135	00:13:25,553	friends	friends person1
1069	11	you're right. this is about your positions.	Agree	00:13:55,376	00:13:58,002	friends	friends person1
1070	0	well, now's a good time. i'm on my way to have my ears cut off.	Joke	00:14:28,450	00:14:32,704	friends	Monica
1070	1	joey asked me to marry him.	Inform	00:14:33,497	00:14:35,164	friends	Rachel
1070	2	what, are you crazy? you just had ross' baby.	Criticize	00:14:42,172	00:14:44,924	friends	Monica
1070	3	it's so inappropriate. no, it is worse than that. it is wrong.	Criticize	00:14:46,468	00:14:50,263	friends	Monica
1070	7	no.	Oppose	00:15:22,254	00:15:24,005	friends	Rachel
1070	8	no, i don't.	Oppose	00:15:24,173	00:15:27,008	friends	Rachel
1070	9	could you be a dear and go tell him?	Ask for help	00:15:29,261	00:15:32,055	friends	Rachel
1071	3	the stupid baby's head was blocking most of it.	Complain	00:15:49,782	00:15:52,116	friends	Joey
1071	4	go and tell rachel right now, before ross finds out.	Arrange	00:15:53,118	00:15:55,828	friends	Chandler
1071	5	okay, look, just do it gently.	Comfort	00:16:02,628	00:16:04,963	friends	Chandler
1071	6	you're right.	Agree	00:16:06,298	00:16:07,340	friends	Joey
1071	7	you're right. i'll go tell her now before ross finds out, and i'll be gentle.	Agree	00:16:07,508	00:16:11,511	friends	Joey
1071	8	i am a gentle person.	Introduce	00:16:13,055	00:16:15,932	friends	Joey
1072	4	i don't think you do.	Oppose	00:16:59,018	00:17:01,728	friends	Ross
1072	16	but i didn't... i didn't propose.	Oppose	00:18:14,885	00:18:19,430	friends	Joey
1072	20	joey, then what the hell were you doing with an engagement ring?	Criticize	00:19:03,100	00:19:06,060	friends	Rachel
1072	24	no.	Oppose	00:19:23,912	00:19:25,329	friends	Ross
1072	26	no, you didn't.	Oppose	00:19:51,481	00:19:53,274	friends	Ross
1072	28	hey, she just woke up. she's hungry.	Inform	00:20:00,741	00:20:03,451	friends	friends person1
1072	29	oh, yeah, dude, i totally understand.	Comfort	00:20:13,253	00:20:15,296	friends	Joey
1072	30	uh-huh. oh, it's beautiful.	Praise	00:20:23,889	00:20:27,183	friends	Joey
1072	31	i'll come back for her later.	Leave	00:20:27,392	00:20:28,684	friends	friends person1
1072	32	wonderful weird.	Praise	00:20:36,693	00:20:38,736	friends	Rachel
1072	33	you know what, you guys? i'm, uh... i'm gonna go too.	Leave	00:20:40,030	00:20:42,907	friends	Joey
1072	34	and, uh, i'm sorry about everything.	Apologise	00:20:43,075	00:20:47,328	friends	Joey
1072	36	oh. she's perfect.	Praise	00:21:09,017	00:21:12,436	friends	Rachel
1072	37	we're so lucky.	Praise	00:21:12,604	00:21:14,855	friends	Ross
1074	9	hey, i'm gonna take off. i just wanted to say goodbye.	Leave	00:00:51,134	00:00:53,427	friends	Joey
1074	11	this isn't the right room. sorry, folks.	Leave	00:00:56,556	00:00:59,349	friends	Joey
1075	2	ross and rachel will be back soon, and then i gotta go to the office.	Inform	00:02:24,978	00:02:28,313	friends	Chandler
1075	6	you know what you should've done? told yourself that little story.	Advise	00:02:54,257	00:02:57,926	friends	Joey
1075	7	oh, you guys, thanks for doing this.	Thank	00:03:05,768	00:03:09,605	friends	Rachel
1075	14	that's not fair. i can't do that.	Complain	00:03:38,009	00:03:40,260	friends	Joey
1075	16	i didn't think i should be here either. but somebody said he'd be over it.	Complain	00:03:43,681	00:03:47,809	friends	Joey
1077	0	okay, if everyone's on board, it's settled.	Inform	00:06:52,286	00:06:54,788	friends	friends person1
1077	1	yes.	Agree	00:07:07,760	00:07:09,344	friends	Chandler
1077	2	well, then problem solved. chandler will run our office in tulsa.	Inform	00:07:10,054	00:07:13,557	friends	friends person1
1084	1	our news. my company has asked me to head up our office in tulsa.	Inform	00:00:09,592	00:00:13,470	friends	Chandler
1084	4	maybe you forgot, but we have tickets to the jets game next week!	Inform	00:00:41,124	00:00:44,835	friends	Joey
1084	5	well, i'm sorry, but i don't think i'll be able to make it.	Apologise	00:00:45,170	00:00:47,921	friends	Chandler
1084	6	you can't go. i mean, you're the glue that holds this group together.	Oppose	00:00:53,303	00:00:57,473	friends	Ross
1085	0	okay, i have news.	Inform	00:03:39,594	00:03:40,761	friends	Chandler
1085	1	my boss and i worked out a deal where i'm in tulsa four days a week.	Inform	00:03:48,186	00:03:51,521	friends	Chandler
1085	2	so the other three, i can be here with you.	Inform	00:03:51,689	00:03:53,899	friends	Chandler
1085	3	no.	Oppose	00:03:58,780	00:03:59,821	friends	Monica
1085	4	no. i can't be away from you for that long.	Oppose	00:04:05,662	00:04:08,747	friends	Monica
1085	5	that's fast math. we could use you in tulsa.	Praise	00:04:15,964	00:04:20,884	friends	Chandler
1085	6	thanks for trying to figure out a way, but if you go to tulsa, i go with you.	Thank	00:04:22,428	00:04:26,890	friends	Monica
1086	1	oh, yeah? well, up yours too!	Criticize	00:04:37,610	00:04:41,196	friends	Rachel
1086	4	uh, yeah, no, i don't think that's a good idea.	Oppose	00:05:27,285	00:05:29,828	friends	Ross
1086	5	why does everything happen to me?	Complain	00:05:32,457	00:05:34,458	friends	Rachel
1086	7	you're not feeling well? what do you have? rubella?	Care	00:05:41,883	00:05:44,634	friends	Rachel
1086	12	great! now he's gonna know it was me!	Complain	00:06:08,993	00:06:11,745	friends	Rachel
1087	1	oh, my god.	Praise	00:06:23,132	00:06:24,966	friends	Joey
1087	7	there's no guys in there!	Complain	00:07:19,772	00:07:21,189	friends	Joey
1088	5	it'll be fine. follow my lead, okay? all you have to do is pretend to be mike.	Comfort	00:08:51,989	00:08:55,867	friends	Joey
1088	6	here they come.	Inform	00:09:01,207	00:09:02,624	friends	Joey
1088	12	i want to play piano professionally. if i don't do this now, i never will.	Inform	00:09:47,587	00:09:51,881	friends	friends person1
1088	13	great. i like that better than the lawyer thing.	Praise	00:09:52,091	00:09:54,384	friends	Phoebe
1088	16	no, that's not what i meant. let's get you a cocktail.	Oppose	00:10:00,891	00:10:04,060	friends	Joey
1089	0	looking for restaurant jobs for you in tulsa.	Inform	00:10:10,026	00:10:12,652	friends	Chandler
1089	7	can i say how much i appreciate you coming with me?	Thank	00:10:41,766	00:10:44,392	friends	Chandler
1089	11	hi, nancy? hi, it's monica geller.	Greet	00:11:03,913	00:11:06,790	friends	Monica
1089	14	no, i don't want a job in new york.	Oppose	00:11:19,512	00:11:21,971	friends	Monica
1092	0	we leave tomorrow, and you still have a lot to pack.	Inform	00:14:19,733	00:14:22,402	friends	Chandler
1092	3	well, how far outside?	Care	00:14:37,167	00:14:38,501	friends	Chandler
1092	13	yeah, yeah. it was really, really, really good.	Praise	00:15:54,703	00:15:59,582	friends	Rachel
1092	16	seriously, you gotta go to an appropriate doctor.	Advise	00:16:21,397	00:16:24,148	friends	Rachel
1093	0	sure.	Agree	00:17:06,608	00:17:07,817	friends	Phoebe
1093	1	i'm sorry, really. i'm so embarrassed.	Apologise	00:17:08,027	00:17:11,779	friends	friends person1
1093	6	and that i'd meet a pretty girl, which i did.	Praise	00:17:37,306	00:17:40,600	friends	friends person1
1093	8	my name is mike. and i do play piano.	Introduce	00:17:51,070	00:17:53,196	friends	friends person1
1093	13	you are really good.	Praise	00:18:20,432	00:18:21,891	friends	Phoebe
1094	1	the doctor will be right with you, sir.	Inform	00:19:14,862	00:19:17,071	friends	friends person1
1094	2	mommy, i can't find waldo.	Ask for help	00:19:21,535	00:19:23,619	friends	friends person2
1094	5	yeah, that's how i know.	Agree	00:19:32,796	00:19:35,298	friends	Ross
1094	8	rossie? we're ready for you.	Inform	00:19:59,198	00:20:01,532	friends	friends person4
1095	2	you got here just in time. i really have to go, buddy.	Leave	00:20:48,747	00:20:51,332	friends	Chandler
1095	4	okay, whoa, whoa, whoa. whoa!	Prevent	00:21:00,384	00:21:02,885	friends	Rachel
1095	6	a big leaver with a stupid suitcase.	Taunt	00:21:25,242	00:21:28,744	friends	Joey
1095	8	okay, well... bye, mon.	Leave	00:21:50,434	00:21:52,810	friends	Chandler
1096	0	don't worry. i'll be back before you know it.	Comfort	00:22:40,233	00:22:43,819	friends	Chandler
1096	5	call me when you land.	Arrange	00:22:56,708	00:22:58,292	friends	Joey
1099	0	sure.	Agree	00:07:22,650	00:07:24,109	friends	friends person1
1099	2	i'm ross. phoebe's friend from the coffeehouse?	Introduce	00:07:26,904	00:07:29,406	friends	Ross
1099	3	i really, really need to talk to you about something.	Inform	00:07:30,741	00:07:32,784	friends	Ross
1099	4	damn supercuts.	Complain	00:07:45,131	00:07:47,257	friends	Ross
1099	5	look, right before you guys went out, i accidentally got her all upset.	Inform	00:07:59,061	00:08:03,607	friends	Ross
1099	8	but you should know, she is so much fun. a wonderful person.	Praise	00:08:11,741	00:08:15,785	friends	Ross
1102	5	hey, hayley. we really gotta fix that doorknob.	Inform	00:17:00,144	00:17:03,271	friends	friends person2
1102	6	joey?	Greet	00:17:05,024	00:17:06,149	friends	friends person2
1102	11	i'll let myself out.	Leave	00:17:21,373	00:17:23,291	friends	Joey
1104	3	you're in your 30s and you have never been in a long-term relationship.	Criticize	00:22:40,400	00:22:43,986	friends	Phoebe
1104	4	here you go from woman to woman meaningless experience to meaningless experience.	Criticize	00:22:45,739	00:22:50,201	friends	Phoebe
1104	5	never even worrying that it doesn't turn into something more serious.	Criticize	00:22:50,369	00:22:53,746	friends	Phoebe
1105	0	oh, hey, you guys?	Greet	00:00:02,877	00:00:04,086	friends	Phoebe
1105	1	i couldn't get a reservation for the night of my birthday so we'll have to do dinner thursday night instead.	Inform	00:00:04,254	00:00:09,383	friends	Phoebe
1105	3	no. it's my first birthday with a boyfriend, and he has to work.	Complain	00:00:19,978	00:00:23,731	friends	Phoebe
1105	5	one of us has to stay home and watch emma.	Inform	00:00:31,573	00:00:33,198	friends	Rachel
1105	7	thanks. i'll put a lot of extra thought into your gift.	Thank	00:00:44,919	00:00:47,713	friends	Ross
1106	0	hey. well, hey.	Greet	00:03:54,108	00:03:55,567	friends	Phoebe
1106	1	my god, don't people know you're not allowed to smoke in public spaces?	Complain	00:04:01,282	00:04:04,785	friends	Phoebe
1106	2	actually, in oklahoma, smoking is legal in offices with fewer than 15 people.	Inform	00:04:04,994	00:04:10,666	friends	Chandler
1106	4	no. i just happen to know a lot of trivia about smoking in different states.	Oppose	00:04:13,336	00:04:18,090	friends	Chandler
1106	8	i'm gonna go.	Leave	00:04:42,282	00:04:44,408	friends	Phoebe
1107	1	willpower? i've watched home movies of you eating ding dongs without taking the tinfoil off.	Taunt	00:08:43,147	00:08:48,068	friends	Chandler
1107	2	you said that was sexy.	Criticize	00:08:50,321	00:08:52,739	friends	Monica
1107	5	i think so.	Agree	00:09:15,972	00:09:17,013	friends	Monica
1107	12	oh, good. i hate it when you do that.	Complain	00:10:03,894	00:10:05,812	friends	Monica
1108	0	but my mother's gonna be here, and she has the key.	Comfort	00:10:15,114	00:10:17,699	friends	Ross
1108	1	i can't wait that long. you have to do something. knock that door down.	Arrange	00:10:17,908	00:10:21,119	friends	Rachel
1108	3	besides, you know, everything's gonna be fine. the baby's sleeping.	Comfort	00:10:25,916	00:10:29,836	friends	Ross
1108	6	you did not leave the water running. please, pull yourself together, okay?	Comfort	00:10:37,428	00:10:41,306	friends	Ross
1108	7	a pigeon. no. no, wait, no. an eagle flew in.	Joke	00:10:53,611	00:10:58,031	friends	Ross
1108	8	landed on the stove and caught fire.	Joke	00:10:59,200	00:11:02,118	friends	Ross
1109	1	maybe we should just eat now.	Advise	00:11:44,161	00:11:45,662	friends	Joey
1109	2	you can't order until the entire party's arrived. restaurant policy.	Inform	00:11:45,830	00:11:49,457	friends	friends person1
1109	4	no, no, no. i can't hold this table on my own.	Oppose	00:12:08,769	00:12:10,979	friends	Phoebe
1109	6	well, if you ask me to stay, i'll pee.	Leave	00:12:13,399	00:12:15,358	friends	Joey
1109	7	good evening, miss.	Greet	00:12:21,490	00:12:23,992	friends	friends person2
1109	8	miss?	Greet	00:12:24,869	00:12:26,911	friends	friends person2
1109	9	miss? miss?	Greet	00:12:28,914	00:12:31,291	friends	friends person2
1109	10	okay, fine, i'll move. all right. you don't have to manhandle me.	Leave	00:12:31,459	00:12:36,045	friends	Phoebe
1109	11	thank you.	Thank	00:12:41,051	00:12:42,719	friends	Phoebe
1110	2	oh, sure. now you're mr. sensitivity.	Taunt	00:13:17,880	00:13:20,173	friends	Monica
1110	3	all right, look, i'm not gonna do this.	Oppose	00:13:26,806	00:13:28,598	friends	Chandler
1110	4	no, you're right.	Agree	00:13:32,728	00:13:34,771	friends	Monica
1110	5	for what it's worth, i'm sorry.	Apologise	00:13:40,820	00:13:43,530	friends	Monica
1111	1	thank you.	Thank	00:15:46,195	00:15:48,196	friends	Joey
1111	2	waiter? all right, this is gonna go fast, so try to keep up.	Arrange	00:15:51,575	00:15:54,953	friends	Joey
1111	14	okay, i'll have the fig salad and the duck.	Inform	00:17:22,958	00:17:25,209	friends	Ross
1111	15	i'll have the, uh, soup and the salmon.	Inform	00:17:25,419	00:17:27,211	friends	Rachel
1111	18	thanks.	Thank	00:17:44,563	00:17:46,481	friends	Monica
1111	19	thanks. wow.	Thank	00:17:47,983	00:17:50,735	friends	Monica
1111	24	rach, come on, emma's fine.	Prevent	00:18:20,307	00:18:22,100	friends	Ross
1111	30	i'm sorry, was that rude?	Apologise	00:19:43,265	00:19:45,266	friends	Phoebe
1111	31	and you are all so late, and you didn't even have the courtesy to call.	Complain	00:20:02,075	00:20:05,745	friends	Phoebe
1111	32	well, it's too late now.	Complain	00:20:08,665	00:20:11,959	friends	Phoebe
1111	41	okay, i'm gonna take off.	Leave	00:21:09,476	00:21:10,935	friends	Phoebe
1111	44	bye, guys. judy. bye.	Leave	00:21:28,328	00:21:30,830	friends	Phoebe
1111	46	that's a good idea. our babysitter just pounded another chardonnay.	Agree	00:21:35,168	00:21:39,255	friends	Ross
1111	53	the shrew, in particular, was exquisite.	Praise	00:22:41,193	00:22:44,445	friends	Joey
1113	0	so i don't go back to work for another four weeks but we would like our nanny to start right away so that emma could get a chance to know her.	Inform	00:03:55,026	00:04:01,240	friends	Rachel
1113	1	i think that's really smart.	Praise	00:04:01,616	00:04:03,575	friends	friends person1
1113	3	that's great. great.	Praise	00:04:06,287	00:04:07,329	friends	Rachel
1113	4	all right. well, thank you so much for coming.	Thank	00:04:10,041	00:04:12,376	friends	Rachel
1113	9	come on, rach. we will. i promise. we have more interviews.	Comfort	00:04:36,985	00:04:40,529	friends	Ross
1113	12	she's got a degree in early childhood education.	Introduce	00:04:55,962	00:04:59,214	friends	Ross
1113	13	uh, she worked for her last family for three years.	Introduce	00:04:59,757	00:05:03,218	friends	Ross
1113	15	hi. i'm sandy.	Greet	00:05:06,139	00:05:09,099	friends	friends person2
1115	5	you know, your new poodle could be your noodle.	Joke	00:09:27,733	00:09:31,403	friends	Chandler
1115	6	waiter? waiter, excuse me, i'll have the fricken.	Joke	00:09:34,991	00:09:37,367	friends	Chandler
1116	2	sandy, that's exactly what it is.	Agree	00:10:20,202	00:10:24,247	friends	Rachel
1116	3	it's okay. i get that a lot doing what i do.	Comfort	00:10:29,462	00:10:31,588	friends	friends person1
1116	16	it's a mixture of calendula and honey cream. it'll dry that rash right up.	Introduce	00:12:19,071	00:12:23,199	friends	friends person1
1116	18	i'm sorry.	Apologise	00:12:41,552	00:12:42,635	friends	friends person1
1118	0	wow. you look even more beautiful than you did yesterday.	Praise	00:14:00,881	00:14:04,968	friends	friends person1
1118	2	i'm sorry. i don't mean that. i want you to be happy.	Apologise	00:14:47,761	00:14:50,680	friends	friends person1
1119	0	hi.	Greet	00:16:10,552	00:16:11,719	friends	Rachel
